team,gymnast,roster2015,roster2016,roster2017,roster2018,roster2019,roster2020,roster2021,roster2022,roster2023,roster2024
Rhode Island College,Chandler Lynn,,,1,1,1,1,,,,
Rhode Island College,Kyndel Yett,,,1,1,1,1,,,,
Rhode Island College,Violet Pinola,,,1,1,1,,,,,
Rhode Island College,Caitlynne McSweeney,,,1,,,,,,,
Rhode Island College,Amanda Newton,,,1,,,,,,,
Rhode Island College,Lacey Whitaker,,,1,,,,,,,
Rhode Island College,Ali Peterman,,,,1,1,1,,,,
Rhode Island College,Kaela Skerl,,,,1,1,1,,,,
Rhode Island College,Christa Vaccaro,,,,1,1,1,,,,
Rhode Island College,Taylor Churchill,,,,1,,,,,,
Rhode Island College,Cyanna Roig,,,,1,,,,,,
Rhode Island College,Alison Kleinebreil,,,,,1,1,,1,,
Rhode Island College,Sara Proctor,,,,,1,1,,,,
Rhode Island College,Kelsey Gates,,,,,,1,,1,1,1
Rhode Island College,Alison Silva,,,,,,1,,1,1,1
Rhode Island College,Victoria Schlawiedt,,,,,,1,,1,1,
Rhode Island College,Sydney Talabac,,,,,,1,,1,1,
Rhode Island College,Shaina Benz,,,,,,1,,,,
Rhode Island College,Krystina Ciardi,,,,,,1,,,,
Rhode Island College,Kayla Smith,,,,,,1,,,,
Rhode Island College,Olivia Keyes,,,,,,,,1,1,1
Rhode Island College,Emma Tucker,,,,,,,,1,1,1
Rhode Island College,Julia Yitts,,,,,,,,1,1,1
Rhode Island College,Kailey Ferri,,,,,,,,1,1,
Rhode Island College,Hannah King,,,,,,,,1,1,
Rhode Island College,Jolie Carpino,,,,,,,,1,,1
Rhode Island College,Jessica Nugent,,,,,,,,1,,1
Rhode Island College,Olivia Lowe,,,,,,,,1,,
Rhode Island College,Abigail Bunch,,,,,,,,,1,1
Rhode Island College,Sophia Damiano,,,,,,,,,1,1
Rhode Island College,Emma Heilich,,,,,,,,,1,1
Rhode Island College,Morgan Lunn,,,,,,,,,1,1
Rhode Island College,Gracie Romero,,,,,,,,,1,1
Rhode Island College,Liz Shrewsbury,,,,,,,,,1,
Rhode Island College,Madeline Brandt,,,,,,,,,,1
Rhode Island College,Payton Green,,,,,,,,,,1
Rhode Island College,Ivy Jimenez,,,,,,,,,,1
Rhode Island College,Payton Smith (Rhode Island College),,,,,,,,,,1
Rutgers,Libby Groden,1,1,1,1,,,,,,
Rutgers,Makenzey Shank,1,1,1,1,,,,,,
Rutgers,April Baker,1,1,1,,,,,,,
Rutgers,Claire Jones,1,1,1,,,,,,,
Rutgers,Emma Hoffman,1,1,,,,,,,,
Rutgers,Ayana Lee,1,1,,,,,,,,
Rutgers,Claudia Salinas,1,1,,,,,,,,
Rutgers,Charly Santagado,1,1,,,,,,,,
Rutgers,Katie Stebick,1,1,,,,,,,,
Rutgers,Jenna Williams,1,1,,,,,,,,
Rutgers,Nicolette Wilson,1,1,,,,,,,,
Rutgers,Jenna Crisalli,1,,1,,,,,,,
Rutgers,Aziza Day,1,,,,,,,,,
Rutgers,Sahara Gipson,1,,,,,,,,,
Rutgers,Anastasia Halbig,1,,,,,,,,,
Rutgers,Luisa Leal,1,,,,,,,,,
Rutgers,Sara Skammer,1,,,,,,,,,
Rutgers,Riahanah Ali,,1,1,1,1,,,,,
Rutgers,Michelle Amoresano,,1,1,1,1,,,,,
Rutgers,Eriel Santagado,,1,1,1,,,,,,
Rutgers,Elizabeth Nand,,1,,,,,,,,
Rutgers,Kaitlyn Hall,,,1,1,1,1,,,,
Rutgers,Polina Poliakova,,,1,1,1,,,,,
Rutgers,Jenna Rizkalla,,,1,1,1,,,,,
Rutgers,Erin McLachlan,,,1,1,,1,,,,
Rutgers,Chloe DeVries,,,1,,,,,,,
Rutgers,Belle Huang,,,,1,1,1,1,1,,
Rutgers,Sophia Atienza,,,,1,1,1,,,,
Rutgers,Shannon Farrell (Rutgers),,,,1,1,1,,,,
Rutgers,Toni Williams,,,,1,1,1,,,,
Rutgers,Rachel Ley,,,,1,1,,,,,
Rutgers,Emma Karas,,,,1,,,,,,
Rutgers,Hannah Prieto,,,,1,,,,,,
Rutgers,Abigail Karolewski,,,,,1,1,1,1,,
Rutgers,Kiera Doherty-Herwitz,,,,,1,1,1,,,
Rutgers,Emily Drauss,,,,,1,1,1,,,
Rutgers,Mia Betancourt,,,,,1,1,,1,,
Rutgers,Sage Littlejohn,,,,,1,1,,,,
Rutgers,Hannah Joyner,,,,,,1,1,1,1,
Rutgers,Jenna Ferguson,,,,,,1,1,,,
Rutgers,Jordyn Duffield,,,,,,1,,,,
Rutgers,Avery Balser,,,,,,,1,1,1,1
Rutgers,Emily Leese (Rutgers),,,,,,,1,1,1,1
Rutgers,Emily Wood,,,,,,,1,1,1,1
Rutgers,Stephanie Zannella,,,,,,,1,1,1,1
Rutgers,Jordyn Zieden-Weber,,,,,,,1,1,1,
Rutgers,Myra Daniels,,,,,,,1,1,,1
Rutgers,Calah Newman,,,,,,,1,1,,1
Rutgers,Jaidyn Raby,,,,,,,1,,,1
Rutgers,Kieran Ross,,,,,,,1,,,
Rutgers,Elia Aird,,,,,,,,1,1,1
Rutgers,Maya Jones,,,,,,,,1,1,1
Rutgers,Jackie Manifold,,,,,,,,1,1,1
Rutgers,Anna Pagliaro,,,,,,,,1,1,1
Rutgers,Brayden Battavio,,,,,,,,1,1,
Rutgers,Kaitlyn Bertola,,,,,,,,1,1,
Rutgers,Gianna Ortiz,,,,,,,,1,1,
Rutgers,Isabella Hughes,,,,,,,,1,,1
Rutgers,Mya Pringle,,,,,,,,1,,
Rutgers,Gabrielle Dildy,,,,,,,,,1,1
Rutgers,Valentina Lorente-Garcia,,,,,,,,,1,1
Rutgers,Harmony Webster,,,,,,,,,1,1
Rutgers,Nailah Adams,,,,,,,,,1,
Rutgers,Lainey Link,,,,,,,,,1,
Rutgers,Olivia DiNovi,,,,,,,,,,1
Rutgers,Elliot Goldsmith,,,,,,,,,,1
Rutgers,Katy Koopman,,,,,,,,,,1
Rutgers,Matis Rains,,,,,,,,,,1
Rutgers,Rachael Riley,,,,,,,,,,1
S.E. Missouri,Alexis Brawner,1,1,1,1,,,,,,
S.E. Missouri,McKenna Stanley,1,1,1,1,,,,,,
S.E. Missouri,Ashley Thomas,1,1,1,,,,,,,
S.E. Missouri,Jordan Clark,1,1,,,,,,,,
S.E. Missouri,Chelsi Hamilton,1,1,,,,,,,,
S.E. Missouri,Lauren Israel,1,1,,,,,,,,
S.E. Missouri,Taylor Penzien,1,1,,,,,,,,
S.E. Missouri,Alexandria Stokes,1,1,,,,,,,,
S.E. Missouri,Alyssa Tucker,1,1,,,,,,,,
S.E. Missouri,Erin Brady,1,,,,,,,,,
S.E. Missouri,Chloe Marshall,1,,,,,,,,,
S.E. Missouri,Bailey Walker,1,,,,,,,,,
S.E. Missouri,Allyson Bell,,1,1,1,1,,,,,
S.E. Missouri,McKinzie Jones,,1,1,1,,,,,,
S.E. Missouri,Brittany Hadj-Romdhane,,1,,,,,,,,
S.E. Missouri,Olivia Vincent,,1,,,,,,,,
S.E. Missouri,Mackenzie Slee,,,1,1,1,1,,,,
S.E. Missouri,Kendra Benak,,,1,,1,,,,,
S.E. Missouri,Courteney Taylor,,,1,,,,,,,
S.E. Missouri,Gabrielle Adams,,,,1,1,1,1,,,
S.E. Missouri,Lindsey Bates,,,,1,1,1,1,,,
S.E. Missouri,Alana Fischer,,,,1,1,1,1,,,
S.E. Missouri,Michael Sanders,,,,1,1,,1,,,
S.E. Missouri,Megan Dennis,,,,1,1,,,,,
S.E. Missouri,Samantha Gallet,,,,1,1,,,,,
S.E. Missouri,Kenna Skepnek,,,,1,1,,,,,
S.E. Missouri,Haven Haswell,,,,1,,,,,,
S.E. Missouri,Jordan Williams (S.E. Missouri),,,,1,,,,,,
S.E. Missouri,Anna Kaziska,,,,,1,1,1,1,,
S.E. Missouri,Makenzie Marciniak,,,,,1,1,1,,,
S.E. Missouri,Maya Tran,,,,,1,,,,,
S.E. Missouri,Jordan Jones,,,,,,1,1,1,1,
S.E. Missouri,Molly Maxwell,,,,,,1,1,1,1,
S.E. Missouri,Jolie Miller,,,,,,1,1,1,1,
S.E. Missouri,Mallory Desch,,,,,,1,1,,1,
S.E. Missouri,Lindsey Moffitt,,,,,,1,1,,1,
S.E. Missouri,Dahlia Solorzano-Caruso,,,,,,1,1,,,
S.E. Missouri,Anna Speller,,,,,,,1,1,1,1
S.E. Missouri,Lydia Webb,,,,,,,1,1,1,1
S.E. Missouri,Ashley Albrecht,,,,,,,1,1,,
S.E. Missouri,Lydia Test,,,,,,,1,,,
S.E. Missouri,Madison Greene,,,,,,,,1,1,1
S.E. Missouri,Janelle Lopez,,,,,,,,1,1,1
S.E. Missouri,Lindsay Ockler,,,,,,,,1,1,1
S.E. Missouri,Nyah Reader,,,,,,,,1,1,
S.E. Missouri,Taylor Ingle,,,,,,,,,1,1
S.E. Missouri,Ailey Kuehn,,,,,,,,,1,1
S.E. Missouri,Anna Chodon,,,,,,,,,,1
S.E. Missouri,Sydney Crouch,,,,,,,,,,1
S.E. Missouri,Kailyn Hamilton,,,,,,,,,,1
S.E. Missouri,Ava Johnston,,,,,,,,,,1
S.E. Missouri,Jordan Napolitano,,,,,,,,,,1
Sacramento State,Jennifer Brenner,1,1,1,1,,,,,,
Sacramento State,Lauren Rice,1,1,1,1,,,,,,
Sacramento State,Caitlin Soliwoda,1,1,1,1,,,,,,
Sacramento State,Courtney Soliwoda,1,1,1,1,,,,,,
Sacramento State,Julia Konner,1,1,1,,,,,,,
Sacramento State,Megan Kyle,1,1,1,,,,,,,
Sacramento State,Alyssa Anderson,1,1,,,,,,,,
Sacramento State,Cassie Benning,1,1,,,,,,,,
Sacramento State,Kalliah McCartney,1,1,,,,,,,,
Sacramento State,Annie Juarez,1,,1,1,,,,,,
Sacramento State,Emily Bolton,1,,1,,,,,,,
Sacramento State,Anneke Klaver,1,,1,,,,,,,
Sacramento State,Brennan Bailes,1,,,,,,,,,
Sacramento State,Tina Necas,1,,,,,,,,,
Sacramento State,Dallas Smith,1,,,,,,,,,
Sacramento State,Kayla Wonderly,1,,,,,,,,,
Sacramento State,Carly Pratt,,1,1,1,1,,,,,
Sacramento State,Jackie Sampson,,1,1,1,1,,,,,
Sacramento State,Lauren Schmeiss,,1,1,1,1,,,,,
Sacramento State,Courteney Ng,,1,1,1,,,,,,
Sacramento State,Jesse Williams,,1,,,,,,,,
Sacramento State,Alexis Belkoff,,,1,1,1,1,,,,
Sacramento State,Tara Catour,,,1,1,1,1,,,,
Sacramento State,Kendra Braida,,,,1,1,1,,,,
Sacramento State,Jordyn Brent,,,,1,1,1,,,,
Sacramento State,Katelyn Garay,,,,1,1,,,,,
Sacramento State,Cydney Kone,,,,1,1,,,,,
Sacramento State,Amber Koeth,,,,,1,1,,1,1,
Sacramento State,Shaye Mathias,,,,,1,1,,1,,
Sacramento State,Destiny Watley,,,,,1,1,,1,,
Sacramento State,Courtnee Marquez,,,,,1,1,,,,
Sacramento State,Wanda Deriot,,,,,1,,,,,
Sacramento State,Nicole Nebel,,,,,1,,,,,
Sacramento State,Mariah York,,,,,1,,,,,
Sacramento State,Bella Lahmidi,,,,,,1,,1,1,1
Sacramento State,Peyton Gillen,,,,,,1,,1,1,
Sacramento State,Anna LeRoy,,,,,,1,,,1,
Sacramento State,Kelly MacLeod,,,,,,1,,,,
Sacramento State,Taylor Weber,,,,,,1,,,,
Sacramento State,Simone Dumas-Guzman,,,,,,,,1,1,1
Sacramento State,Sarah Fitzgerald,,,,,,,,1,1,1
Sacramento State,Grace Gilman,,,,,,,,1,1,1
Sacramento State,Emma Morgenthaler,,,,,,,,1,1,1
Sacramento State,Torri Tavenner,,,,,,,,1,1,
Sacramento State,Karissa Hoffman,,,,,,,,1,,
Sacramento State,Katelyn Searle,,,,,,,,1,,
Sacramento State,Taija Wells,,,,,,,,1,,
Sacramento State,Mary Won,,,,,,,,1,,
Sacramento State,Kara Houghton,,,,,,,,,1,1
Sacramento State,Sarah Lutrel,,,,,,,,,1,1
Sacramento State,Rylin Zimmerman,,,,,,,,,1,1
Sacramento State,Olivia Schmitt,,,,,,,,,1,
Sacramento State,Mallory Barron,,,,,,,,,,1
Sacramento State,Athena Jones,,,,,,,,,,1
Sacramento State,Jillianne Lastra,,,,,,,,,,1
Sacramento State,Rose Wilson,,,,,,,,,,1
San Jose State,Kaitlin Won,1,1,1,1,,,,,,
San Jose State,Rachel Heinl,1,1,1,,,,,,,
San Jose State,Erica Matos,1,1,1,,,,,,,
San Jose State,Amy Bellingham,1,1,,,,,,,,
San Jose State,Allison Bellingham,1,1,,,,,,,,
San Jose State,Hannah Gilbert,1,1,,,,,,,,
San Jose State,Maddie Herr,1,1,,,,,,,,
San Jose State,Alyssa Kaschak,1,1,,,,,,,,
San Jose State,Marissa Unpingco,1,1,,,,,,,,
San Jose State,Mackenzie Douglas,1,,,,,,,,,
San Jose State,Kiley Field,1,,,,,,,,,
San Jose State,Cami Guyer,1,,,,,,,,,
San Jose State,Gabrielle Kambur,1,,,,,,,,,
San Jose State,Alyssa Montalban,1,,,,,,,,,
San Jose State,Ellie Pascoe-Long,,1,1,1,1,,,,,
San Jose State,Josalyn Ray,,1,1,1,1,,,,,
San Jose State,Alisa Bogdan,,1,1,1,,,,,,
San Jose State,Kendal Watts,,1,1,1,,,,,,
San Jose State,Haleigh Shepard,,1,1,,,,,,,
San Jose State,Brooke Young,,1,,,,,,,,
San Jose State,Chelsey Andrada,,,1,1,1,1,,,,
San Jose State,Taylor Chan,,,1,1,1,1,,,,
San Jose State,Kaprece Nadonza,,,1,1,1,,,,,
San Jose State,Stephanie Relova,,,1,1,1,,,,,
San Jose State,Leah Perrino,,,1,1,,,,,,
San Jose State,Michelle Shalit,,,1,1,,,,,,
San Jose State,Madison Loomis,,,1,,,,,,,
San Jose State,Madilyn Probst,,,,1,1,,,,,
San Jose State,Antonia Marquez,,,,,1,1,1,1,,
San Jose State,Carli Orcutt,,,,,1,1,1,1,,
San Jose State,Tia Gin,,,,,1,1,1,,,
San Jose State,Jasmine Henley,,,,,1,1,1,,,
San Jose State,Nikki Duggan,,,,,1,1,,,,
San Jose State,Gabrielle De Leon,,,,,1,,,,,
San Jose State,Trisha Raquel,,,,,1,,,,,
San Jose State,Jada Mazury,,,,,,1,1,1,1,1
San Jose State,Cameron Kelperis,,,,,,1,1,1,1,
San Jose State,Emma Milne,,,,,,1,1,1,1,
San Jose State,Simone Adams,,,,,,1,,,,
San Jose State,Shyan Phillips,,,,,,1,,,,
San Jose State,Madison Kirsch,,,,,,,1,1,1,1
San Jose State,Jaudai Lopes,,,,,,,1,1,1,1
San Jose State,Lauren Macpherson,,,,,,,1,1,1,1
San Jose State,Alexa Solomon,,,,,,,1,1,1,
San Jose State,Mercedez Sanchez,,,,,,,1,1,,
San Jose State,Sophia Konieczny,,,,,,,,1,1,1
San Jose State,Katherine Weyhmiller,,,,,,,,1,1,1
San Jose State,Micheala Gentry,,,,,,,,1,1,
San Jose State,Trinity Johnson,,,,,,,,1,1,
San Jose State,Natasha Forrand,,,,,,,,,1,1
San Jose State,Mikaela Pitts,,,,,,,,,1,1
San Jose State,Ariana Castrence,,,,,,,,,1,
San Jose State,Kyra Cato,,,,,,,,,1,
San Jose State,Marissa Ashton,,,,,,,,,,1
San Jose State,Mia Nelson,,,,,,,,,,1
San Jose State,Olivia Reardon,,,,,,,,,,1
San Jose State,Devyn Valuch,,,,,,,,,,1
Seattle Pacific,Breanna Beltran,1,1,1,,,,,,,
Seattle Pacific,Lauren Glover,1,1,1,,,,,,,
Seattle Pacific,Ariana Harger,1,1,1,,,,,,,
Seattle Pacific,Kristi Hayashida,1,1,1,,,,,,,
Seattle Pacific,Tracie Villanueva,1,1,1,,,,,,,
Seattle Pacific,Brittany Atchison,1,1,,1,,,,,,
Seattle Pacific,Maria Hundley,1,1,,,,,,,,
Seattle Pacific,Alexa Okamura,1,1,,,,,,,,
Seattle Pacific,Renee Zografos,1,1,,,,,,,,
Seattle Pacific,Paige Blaney,1,,,,,,,,,
Seattle Pacific,Sydney Clark,1,,,,,,,,,
Seattle Pacific,Shannon Escarra,1,,,,,,,,,
Seattle Pacific,Teryn Loland,1,,,,,,,,,
Seattle Pacific,Cara Lord,1,,,,,,,,,
Seattle Pacific,Alyssa Ortiz,1,,,,,,,,,
Seattle Pacific,Amanda Willingham,1,,,,,,,,,
Seattle Pacific,Maryanna Peterson,,1,1,,,,,,,
Seattle Pacific,Carly Kano,,1,,,1,,,,,
Seattle Pacific,Ana Sabates,,1,,,,,,,,
Seattle Pacific,Itzia San Ramon,,1,,,,,,,,
Seattle Pacific,Rain Sullivan,,1,,,,,,,,
Seattle Pacific,Sienna Brane,,,1,1,1,1,,,,
Seattle Pacific,Darian Burns,,,1,1,1,1,,,,
Seattle Pacific,Miyuki Matsune,,,1,1,1,1,,,,
Seattle Pacific,Lena Wirth,,,1,1,1,1,,,,
Seattle Pacific,Kylee Gauna,,,1,1,1,,,,,
Seattle Pacific,Zahra Lawal,,,1,1,1,,,,,
Seattle Pacific,Itzia San Roman,,,1,1,1,,,,,
Seattle Pacific,Jadacie Durst,,,,1,1,1,,,,
Seattle Pacific,Haven Lanzador,,,,1,1,1,,,,
Seattle Pacific,Kylie Reese,,,,1,1,1,,,,
Seattle Pacific,McKenna Zimmermann,,,,1,1,,,,,
Seattle Pacific,Shelbi Spivey,,,,1,,1,,,,
Seattle Pacific,Autumn Huskie,,,,1,,,,,,
Seattle Pacific,Kayla Chan,,,,,1,1,,,,
Seattle Pacific,Corrin Coons,,,,,,1,,,,
Seattle Pacific,Simone Dumas-Guzman,,,,,,1,,,,
Seattle Pacific,Delaney Fields,,,,,,1,,,,
Seattle Pacific,Ciello Magsanide,,,,,,1,,,,
Seattle Pacific,Alixandra Pierce,,,,,,1,,,,
Seattle Pacific,Kayli Tran,,,,,,1,,,,
Simpson,Izzy Brown,,,,,,,,,1,1
Simpson,Annika Cole,,,,,,,,,1,1
Simpson,Bella Dix,,,,,,,,,1,1
Simpson,Brooklen Morgan,,,,,,,,,1,1
Simpson,Winter Poolaw,,,,,,,,,1,1
Simpson,Chloe Radmer,,,,,,,,,1,1
Simpson,Olivia Short,,,,,,,,,1,1
Simpson,Morgan Svec,,,,,,,,,1,1
Simpson,Kaelyn Tally,,,,,,,,,1,1
Simpson,Baily Tessena,,,,,,,,,1,1
Simpson,Emma Tolbert,,,,,,,,,1,1
Simpson,Avril Crespin,,,,,,,,,1,
Simpson,Avery Ingram,,,,,,,,,1,
Simpson,Erin Baugh,,,,,,,,,,1
Simpson,Kaley Bristow,,,,,,,,,,1
Simpson,Nicola Catchpole,,,,,,,,,,1
Simpson,Emma Charles,,,,,,,,,,1
Simpson,Abbie Lain,,,,,,,,,,1
Simpson,Kaylee Paige,,,,,,,,,,1
Simpson,Evalyn Resnick,,,,,,,,,,1
Southern Conn.,Kathleen Aberger,1,1,1,1,,,,,,
Southern Conn.,Alexandra Avendano,1,1,1,1,,,,,,
Southern Conn.,Kasey Kilmurray,1,1,1,1,,,,,,
Southern Conn.,Abigail Bensley,1,1,1,,,,,,,
Southern Conn.,Rotem Porat,1,1,1,,,,,,,
Southern Conn.,Austin Page,1,1,,,,,,,,
Southern Conn.,Nicole Pruchnik,1,1,,,,,,,,
Southern Conn.,Jennifer Rochefort,1,1,,,,,,,,
Southern Conn.,Christine Volz,1,1,,,,,,,,
Southern Conn.,Jasmine Zambrana,1,1,,,,,,,,
Southern Conn.,Rachel de la Torre,1,1,,,,,,,,
Southern Conn.,Meghan Cole,1,,,,,,,,,
Southern Conn.,Jenny Kaufman,1,,,,,,,,,
Southern Conn.,Samantha Menichini,1,,,,,,,,,
Southern Conn.,Taylor Rohrbaugh,1,,,,,,,,,
Southern Conn.,Chelcie Rosborough,1,,,,,,,,,
Southern Conn.,Emily Shelton,1,,,,,,,,,
Southern Conn.,Kylyn Dawkins,,1,1,1,1,,,,,
Southern Conn.,Tiffany Elliot,,1,1,1,,,,,,
Southern Conn.,Tiffany Coleman,,1,1,,1,,,,,
Southern Conn.,Meagan Puccio,,1,,,,,,,,
Southern Conn.,Isabella Antonangeli,,,1,1,1,1,,,,
Southern Conn.,Keylea Brothers,,,1,1,1,1,,,,
Southern Conn.,Jacqueline Kutcher,,,1,1,1,1,,,,
Southern Conn.,Alexandra Lesperance,,,1,1,1,1,,,,
Southern Conn.,Michaela Gilbert,,,1,1,,,,,,
Southern Conn.,Haylee Courson,,,1,,,,,,,
Southern Conn.,Morgan Gatewood,,,,1,1,1,,,,
Southern Conn.,Keara Loughlin,,,,1,1,1,,,,
Southern Conn.,Cadi Borsellino,,,,1,1,,,,,
Southern Conn.,Emily Balasco,,,,1,,1,,,,
Southern Conn.,Jenna Zakala,,,,1,,1,,,,
Southern Conn.,Melanie Coleman,,,,1,,,,,,
Southern Conn.,Gracie Hundley,,,,1,,,,,,
Southern Conn.,Melena Ristenblatt,,,,1,,,,,,
Southern Conn.,Hannah Stahlbrodt,,,,,1,1,,1,1,
Southern Conn.,Cassidy Girolamo,,,,,1,1,,1,,
Southern Conn.,Noely Macias,,,,,1,1,,1,,
Southern Conn.,Jordan Peloquin,,,,,1,1,,,,
Southern Conn.,Bella Lanata,,,,,1,,,,,
Southern Conn.,Bianca Leon,,,,,,1,,1,,
Southern Conn.,Natalie McCormack,,,,,,1,,,,
Southern Conn.,Libby Allen,,,,,,,,1,1,1
Southern Conn.,Audrey Arnold,,,,,,,,1,1,1
Southern Conn.,Lexi Bracher,,,,,,,,1,1,1
Southern Conn.,Emelia Diaz,,,,,,,,1,1,1
Southern Conn.,Jayci Jordan,,,,,,,,1,1,1
Southern Conn.,Emiley Kahl,,,,,,,,1,1,1
Southern Conn.,Angel Lee,,,,,,,,1,1,1
Southern Conn.,Alexa Melanson,,,,,,,,1,1,1
Southern Conn.,Shreya Munshi,,,,,,,,1,1,1
Southern Conn.,Hanna Zebdi,,,,,,,,1,1,1
Southern Conn.,Ava Boyd,,,,,,,,1,1,
Southern Conn.,Brooke Burkhart,,,,,,,,1,1,
Southern Conn.,Sarah Moussa,,,,,,,,1,1,
Southern Conn.,Sarah Ortiz,,,,,,,,1,1,
Southern Conn.,Ciana Rios,,,,,,,,1,1,
Southern Conn.,Sidney Wilson,,,,,,,,1,1,
Southern Conn.,Megan Workman,,,,,,,,1,1,
Southern Conn.,Chelsea Baker,,,,,,,,1,,
Southern Conn.,Breyana Daniels,,,,,,,,1,,
Southern Conn.,Delaney Fields,,,,,,,,1,,
Southern Conn.,Molly Froman,,,,,,,,1,,
Southern Conn.,Morgan Romeis,,,,,,,,1,,
Southern Conn.,Madi Tansowny,,,,,,,,1,,
Southern Conn.,Erica Beyer,,,,,,,,,1,1
Southern Conn.,Brianna Dorr,,,,,,,,,1,1
Southern Conn.,Ava Kelly,,,,,,,,,1,1
Southern Conn.,Elena Bailey,,,,,,,,,1,
Southern Conn.,Maria Damiano,,,,,,,,,1,
Southern Conn.,Kamryn Leinheiser,,,,,,,,,1,
Southern Conn.,Brianna Marriott,,,,,,,,,1,
Southern Conn.,Abby Royer,,,,,,,,,1,
Southern Conn.,Sydney Smith (Southern Conn.),,,,,,,,,1,
Southern Conn.,Sofia Delgado Cotto,,,,,,,,,,1
Southern Conn.,Lenee Dimkin,,,,,,,,,,1
Southern Conn.,Gabriela Dinisoe,,,,,,,,,,1
Southern Conn.,Gigi Mastellone,,,,,,,,,,1
Southern Conn.,Sophia Ruecker,,,,,,,,,,1
Southern Conn.,Kylie Sitty,,,,,,,,,,1
Southern Conn.,Angelina Stanfa,,,,,,,,,,1
Southern Utah,Kirsten Yee,1,1,1,1,,,,,,
Southern Utah,Madyson Blake-Howard,1,1,1,,,,,,,
Southern Utah,Tyly Bozzuto,1,1,1,,,,,,,
Southern Utah,Virginia Brownsell,1,1,1,,,,,,,
Southern Utah,Danielle Ramirez,1,1,1,,,,,,,
Southern Utah,Sydney Townsend,1,1,1,,,,,,,
Southern Utah,Stacie Webb,1,1,1,,,,,,,
Southern Utah,Natalie Trejo,1,1,,,,,,,,
Southern Utah,Arlyn Amor,1,,,,,,,,,
Southern Utah,Jamie Armijo,1,,,,,,,,,
Southern Utah,Rochelle Bernier,1,,,,,,,,,
Southern Utah,Ana Jaworski,1,,,,,,,,,
Southern Utah,Brittney Jensen,1,,,,,,,,,
Southern Utah,Kamryn Bayer,,1,1,1,1,,,,,
Southern Utah,Karen Gonzalez,,1,1,1,1,,,,,
Southern Utah,Memory Shettles,,1,1,,,,,,,
Southern Utah,Caitlyn Kessel,,1,,,,,,,,
Southern Utah,Autumn Jorgensen,,,1,1,1,1,,,,
Southern Utah,Madison McBride,,,1,1,1,1,,,,
Southern Utah,Becky Rozsa-Thompson,,,1,1,1,1,,,,
Southern Utah,Megan McBride,,,1,1,,1,,,,
Southern Utah,Amber Heltemes,,,1,1,,,,,,
Southern Utah,Morgan Alfaro,,,,1,1,1,1,1,,
Southern Utah,Hannah Nipp,,,,1,1,1,1,1,,
Southern Utah,Molly Jozwiakowski,,,,1,1,1,1,,,
Southern Utah,Madison Loomis,,,,1,1,1,,,,
Southern Utah,Alyssa LaDieu,,,,1,1,,1,,,
Southern Utah,Mary Packham,,,,1,1,,,,,
Southern Utah,Mckenna Burnside,,,,1,,,,,,
Southern Utah,Madison Howlett,,,,1,,,,,,
Southern Utah,Caitlin Kho,,,,,1,1,1,1,1,
Southern Utah,Karley McClain,,,,,1,1,1,1,1,
Southern Utah,Shylen Murakami,,,,,1,1,1,1,1,
Southern Utah,Rachel Smith,,,,,1,1,1,1,1,
Southern Utah,Stephanie Tervort,,,,,1,1,1,1,,
Southern Utah,Emma Wissman,,,,,1,,1,1,,
Southern Utah,Jiang Braley,,,,,1,,,,,
Southern Utah,Ruby Hernandez,,,,,,1,1,1,,
Southern Utah,Mikaela DeFilippo,,,,,,1,1,,,
Southern Utah,Aubri Schwartze,,,,,,,1,1,1,1
Southern Utah,Mayson Bentley,,,,,,,1,1,1,
Southern Utah,Nikki Thomas,,,,,,,1,1,1,
Southern Utah,Hailey Vultaggio,,,,,,,1,1,1,
Southern Utah,Celine Barney,,,,,,,1,1,,
Southern Utah,Kayla Horton,,,,,,,1,1,,
Southern Utah,Aly Coutu,,,,,,,1,,1,1
Southern Utah,Emma Ingrassia,,,,,,,1,,1,
Southern Utah,Brianna Alcantar,,,,,,,1,,,
Southern Utah,Ellie Cacciola,,,,,,,,1,1,1
Southern Utah,Taylor Gull,,,,,,,,1,1,1
Southern Utah,Anna Hartley,,,,,,,,1,1,1
Southern Utah,Kaylee Kho,,,,,,,,1,1,
Southern Utah,Madeline Tyau,,,,,,,,1,,
Southern Utah,Trista Goodman,,,,,,,,,1,1
Southern Utah,Kennedi McClain,,,,,,,,,1,1
Southern Utah,Isabella Neff,,,,,,,,,1,1
Southern Utah,Kayla Pardue,,,,,,,,,1,1
Southern Utah,Tiffani Stufflebeam,,,,,,,,,1,
Southern Utah,Elliot Bringhurst,,,,,,,,,,1
Southern Utah,Brinlee Christensen,,,,,,,,,,1
Southern Utah,Alyssa Fernandez,,,,,,,,,,1
Southern Utah,Mackenzie Kelly,,,,,,,,,,1
Southern Utah,Niya Randolph,,,,,,,,,,1
Southern Utah,Alex Routsis,,,,,,,,,,1
Springfield College,Madi Bowen,1,1,1,1,,,,,,
Springfield College,Briana Kerr,1,1,1,1,,,,,,
Springfield College,Ashley Parchinski,1,1,1,1,,,,,,
Springfield College,Marissa DeAngelo,1,1,1,,,,,,,
Springfield College,Nicole Silva,1,1,1,,,,,,,
Springfield College,Gabriela Christ,1,1,,,,,,,,
Springfield College,Jenna Croteau,1,1,,,,,,,,
Springfield College,Linda McAuley,1,1,,,,,,,,
