black,team,gymnast,roster2015,roster2016,roster2017,roster2018,roster2019,roster2020,roster2021,roster2022,roster2023
0,Iowa,Melissa Zurawski,1,1,1,1,,,,,
0,Iowa,Mollie Drenth,1,1,1,,,,,,
0,Iowa,Angel Metcalf,1,1,1,,,,,,
0,Iowa,Lexi Mura,1,1,1,,,,,,
0,Iowa,Ashleigh Edlin,1,1,,,,,,,
0,Iowa,Ashley Fischer,1,1,,,,,,,
0,Iowa,Alie Glover,1,1,,,,,,,
0,Iowa,Johanny Sotillo,1,1,,,,,,,
0,Iowa,Sydney Hoerr,1,,,,,,,,
0,Iowa,Maryah Huntley,1,,,,,,,,
0,Iowa,Caroline McCrady,1,,,,,,,,
0,Iowa,Caitlin Tanzer,1,,,,,,,,
0,Iowa,Misty-Jade Carlson,,1,1,1,1,,,,
0,Iowa,Nicole Chow,,1,1,1,1,,,,
0,Iowa,Maria Ortiz,,1,1,1,,,,,
0,Iowa,Rose Piorkowski,,1,1,1,,,,,
0,Iowa,Lanie Snyder,,1,1,1,,,,,
0,Iowa,Savannah Borman,,1,1,,,,,,
0,Iowa,Clair Kaji,,,1,1,1,1,1,1,
0,Iowa,Charlotte Sullivan,,,1,1,1,,,,
0,Iowa,Erin Castle,,,,1,1,1,1,,
0,Iowa,Madison Kampschroeder,,,,1,1,1,,,
0,Iowa,Emma Hartzler,,,,1,1,,1,,
0,Iowa,Sydney Hogan,,,,1,1,,,,
0,Iowa,Breanna Fitzke,,,,1,,,,,
0,Iowa,Annie Kustoff,,,,1,,,,,
0,Iowa,Gina Leal,,,,1,,,,,
0,Iowa,Allie Gilchrist,,,,,1,1,1,1,
0,Iowa,Alexandra Greenwald,,,,,1,1,1,1,
0,Iowa,Lauren Guerin,,,,,1,1,1,1,
0,Iowa,Bridget Killian,,,,,1,1,1,1,
0,Iowa,Carina Tolan,,,,,1,1,1,1,
0,Iowa,Mackenzie Vance,,,,,1,1,1,1,
0,Iowa,Jax Kranitz,,,,,1,,,,
0,Iowa,Ellie Rogers,,,,,,1,1,1,
0,Iowa,Allyson Steffensmeier,,,,,,1,1,1,
0,Iowa,Ariana Agrapides,,,,,,1,,,
0,Iowa,Daniela Castillo,,,,,,1,,,
0,Iowa,Madelyn Solomon,,,,,,1,,,
1,Iowa,Jerquavia Henderson,,,,,,,1,1,1
0,Iowa,Adeline Kenlin,,,,,,,1,1,1
0,Iowa,Kendal Laplante,,,,,,,1,1,1
0,Iowa,Aubrey Nick,,,,,,,1,1,1
0,Iowa,Alexa Ebeling,,,,,,,,1,1
0,Iowa,Kareena McSweeny,,,,,,,,1,1
0,Iowa,Marissa Rojas,,,,,,,,1,1
0,Iowa,Linda Zivat,,,,,,,,1,1
0,Iowa,Allison Zuhlke,,,,,,,,1,1
0,Iowa,Ella Castellanos,,,,,,,,,1
0,Iowa,Hanna Castillo,,,,,,,,,1
0,Iowa,Avery Chambers,,,,,,,,,1
0,Iowa,Emily Erb,,,,,,,,,1
0,Iowa,Bailey Libby,,,,,,,,,1
0,Iowa,Gianna Masella,,,,,,,,,1
0,Iowa,Karina Munoz,,,,,,,,,1
1,Iowa State,Hilary Green,1,1,1,1,,,,,
0,Iowa State,Briana Ledesma,1,1,1,1,,,,,
0,Iowa State,Kelsey Paz,1,1,1,1,,,,,
0,Iowa State,Haylee Young,1,1,1,1,,,,,
0,Iowa State,Courtney Middelkoop,1,1,1,,,,,,
0,Iowa State,Alex Marasco,1,1,,,,,,,
1,Iowa State,Micole O'dell,1,1,,,,,,,
0,Iowa State,Samantha Pearsall,1,1,,,,,,,
0,Iowa State,Sara Townsend,1,1,,,,,,,
0,Iowa State,Caitlin Brown,1,,,,,,,,
0,Iowa State,Kristen DeCosta,1,,,,,,,,
0,Iowa State,Allie Hansen,1,,,,,,,,
0,Iowa State,Lark Pokladnik,1,,,,,,,,
0,Iowa State,Madeline Johnson,,1,1,1,1,,,,
0,Iowa State,Kelly Martin,,1,1,1,1,,,,
0,Iowa State,Meaghan Sievers,,1,1,1,1,,,,
0,Iowa State,Sydney Converse,,1,1,,1,1,,,
0,Iowa State,Laura Burns,,,1,1,1,1,,,
0,Iowa State,Casandra Diaz,,,1,1,1,1,,,
0,Iowa State,Molly Russ,,,1,1,1,1,,,
0,Iowa State,Sophia Steinmeyer,,,,1,1,1,1,1,
0,Iowa State,Natalia Ros Vaquer,,,,1,1,1,,,
0,Iowa State,Ariana Orrego,,,,1,1,,1,1,
0,Iowa State,Kelsey Boychuk,,,,,1,1,1,1,1
0,Iowa State,Ana Palacios,,,,,1,1,1,1,
0,Iowa State,Meixi Semple,,,,,1,1,1,1,
0,Iowa State,Natalie Horowitz,,,,,1,1,1,,1
0,Iowa State,Madelyn Langkamp,,,,,1,1,1,,1
0,Iowa State,Phoebe Turner,,,,,1,1,1,,
0,Iowa State,Grace Woolfolk,,,,,1,,,,
0,Iowa State,Laura Cooke,,,,,,1,1,1,1
0,Iowa State,Maddie Diab,,,,,,1,1,1,1
0,Iowa State,Andrea Maldonado,,,,,,1,1,1,
1,Iowa State,Makayla Maxwell,,,,,,1,1,1,
0,Iowa State,Jade Vella-Wright,,,,,,1,1,,
0,Iowa State,Loganne Basuel,,,,,,,1,1,1
0,Iowa State,Emilie Hong,,,,,,,1,1,1
0,Iowa State,Alondra Maldonado,,,,,,,1,1,1
0,Iowa State,Kaia Parker,,,,,,,1,1,1
0,Iowa State,Adnerys De Jesus,,,,,,,1,1,
0,Iowa State,Josie Bergstrom,,,,,,,,1,1
1,Iowa State,Maya Ford,,,,,,,,1,1
0,Iowa State,Ana Irene Palacios,,,,,,,,1,1
0,Iowa State,Hannah Loyim,,,,,,,,1,1
0,Iowa State,Rachel Wilke,,,,,,,,1,
0,Iowa State,Morgan Engels,,,,,,,,,1
0,Iowa State,Madison Matassa,,,,,,,,,1
1,Iowa State,Emma Ricks,,,,,,,,,1
0,Iowa State,Lauren Thomas,,,,,,,,,1
0,Ithaca College,Kendra Balcerak,1,1,1,1,,,,,
0,Ithaca College,Hannah Donnelly,1,1,1,1,,,,,
0,Ithaca College,Melissa Hollrigl,1,1,1,1,,,,,
0,Ithaca College,Danielle Maffuid,1,1,1,1,,,,,
0,Ithaca College,Kaylee Pacunas,1,1,1,1,,,,,
0,Ithaca College,Kelly Nash,1,1,1,,,,,,
0,Ithaca College,Margaret Nieto,1,1,1,,,,,,
0,Ithaca College,Mina Sherman,1,1,1,,,,,,
0,Ithaca College,Valerie Cohen,1,1,,,,,,,
0,Ithaca College,Emma Duncan,1,1,,,,,,,
0,Ithaca College,Lara Haberle,1,1,,,,,,,
0,Ithaca College,Megan Harrington,1,1,,,,,,,
0,Ithaca College,Rachel Lee,1,,,1,1,,,,
1,Ithaca College,Ingrid Calfee,1,,,,,,,,
0,Ithaca College,Shelby Scanlon,1,,,,,,,,
0,Ithaca College,Anastassia Trent,1,,,,,,,,
0,Ithaca College,Nina Bustamente-Nadeau,,1,1,1,1,,,,
0,Ithaca College,Victoria Gery,,1,1,1,1,,,,
1,Ithaca College,Carolyn Nichols,,1,1,1,1,,,,
0,Ithaca College,Haley Lyons,,1,1,1,,,,,
0,Ithaca College,Elanor Almeida,,1,1,,,,,,
0,Ithaca College,Lynley Choate,,1,1,,,,,,
0,Ithaca College,Amanda Cioli,,1,1,,,,,,
0,Ithaca College,Maggie Verrette,,1,1,,,,,,
0,Ithaca College,Caitlyn McBride,,1,,,,,,,
0,Ithaca College,Paige Landes,,,1,1,1,1,,,
0,Ithaca College,Emily Szembrot,,,1,1,1,1,,,
0,Ithaca College,Baylie Trammell,,,1,1,1,1,,,
0,Ithaca College,Elyse Ryden,,,1,1,,,,,
0,Ithaca College,Amy Thomas,,,1,,,,,,
0,Ithaca College,Courtney Christoforo,,,,1,1,1,,,
0,Ithaca College,Alexis Griffin,,,,1,1,1,,,
0,Ithaca College,Katie Holcomb,,,,1,1,1,,,
0,Ithaca College,Cassidy Marquette,,,,1,1,1,,,
0,Ithaca College,Marin Sheridan,,,,1,1,1,,,
0,Ithaca College,Savannah Gigandet,,,,1,1,,,,
0,Ithaca College,Lauren Hansen,,,,1,1,,,,
0,Ithaca College,Julia O'Sullivan,,,,,1,1,,1,1
0,Ithaca College,Kylee Black,,,,,1,1,,,
0,Ithaca College,Amelia Bailey,,,,,1,,,1,
0,Ithaca College,Mackenzie Kennedy,,,,,1,,,,
0,Ithaca College,Zoe Kyriakopoulos,,,,,,1,,1,1
1,Ithaca College,Cameryn Nichols,,,,,,1,,1,1
1,Ithaca College,Nya Pauldon,,,,,,1,,1,1
0,Ithaca College,Ai-Zhen Tung,,,,,,1,,1,
0,Ithaca College,Kaela Azzaretto,,,,,,1,,,
0,Ithaca College,Molly Greenspan,,,,,,1,,,
0,Ithaca College,Bee Iosso,,,,,,1,,,
0,Ithaca College,Marlena Bailey,,,,,,,,1,1
0,Ithaca College,Meghan Bell,,,,,,,,1,1
0,Ithaca College,Skye Cohen,,,,,,,,1,1
0,Ithaca College,Cassidy Gallivan,,,,,,,,1,1
0,Ithaca College,Kaylie Goodwin,,,,,,,,1,1
0,Ithaca College,Nicole Lonski,,,,,,,,1,1
0,Ithaca College,Grace Montague,,,,,,,,1,1
0,Ithaca College,Caitlin Pellegrino,,,,,,,,1,1
0,Ithaca College,Elizabeth Blessley,,,,,,,,1,
0,Ithaca College,Jillian Freyman,,,,,,,,1,
0,Ithaca College,Dallas Rachal,,,,,,,,1,
0,Ithaca College,Abby Chesshire,,,,,,,,,1
0,Ithaca College,Mary Collier,,,,,,,,,1
0,Ithaca College,Corey Foster,,,,,,,,,1
0,Ithaca College,Emily Kobusky,,,,,,,,,1
0,Ithaca College,Grace Murray,,,,,,,,,1
0,Ithaca College,Samantha Nothnagel,,,,,,,,,1
0,Kent State,Ali Marrero,1,1,1,1,,,,,
0,Kent State,Michaela Romito,1,1,1,1,,,,,
0,Kent State,Rachel Stypinski,1,1,1,1,,,,,
0,Kent State,Brooke Timko,1,1,1,1,,,,,
1,Kent State,Jordan Hardison,1,1,1,,,,,,
0,Kent State,Skyelee Lamano,1,1,1,,,,,,
0,Kent State,Nicolle Eastman,1,1,,,,,,,
0,Kent State,Rebecca Osmer,1,1,,,,,,,
0,Kent State,Chelsea Drooger,1,,,,,,,,
0,Kent State,Whitnee Johnson,1,,,,,,,,
0,Kent State,Kelsey Lawless,1,,,,,,,,
1,Kent State,Amiah Mims,1,,,,,,,,
0,Kent State,Nicole Radon,1,,,,,,,,
0,Kent State,Sarah Lippowitsch,,1,1,1,1,,,,
0,Kent State,Kennedy Plude,,1,1,1,1,,,,
1,Kent State,Dara Williams,,1,1,1,1,,,,
0,Kent State,Milena Fabry,,1,1,,,,,,
0,Kent State,Samantha Gordon,,1,1,,,,,,
0,Kent State,Kayla Kosmerl,,1,,,,,,,
0,Kent State,Sarah McCarty,,,1,1,1,1,,,
0,Kent State,Gabby Williams,,,1,1,1,,,,
0,Kent State,Alyssa Quinlan,,,1,1,,,,,
1,Kent State,Jade Brown,,,1,,1,1,1,,
0,Kent State,Kiernan Roseland,,,1,,,,,,
0,Kent State,Abby Fletcher,,,,1,1,1,1,,
1,Kent State,Nasha Manitkul-Davis,,,,1,1,1,1,,
1,Kent State,Toshi Richard,,,,1,1,,1,,
0,Kent State,Sammi Nero,,,,1,,1,,,
0,Kent State,Sydney Chapman,,,,1,,,1,,
0,Kent State,Emily Kelly,,,,1,,,,,
1,Kent State,Nuriya Mack,,,,1,,,,,
0,Kent State,Cami Klein,,,,,1,1,1,1,1
0,Kent State,Riley Danielson,,,,,1,1,1,1,
0,Kent State,Samantha Henry (Kent State),,,,,1,1,1,1,
0,Kent State,Madison Iannuzzo,,,,,1,1,1,1,
0,Kent State,Kendra Lindway,,,,,1,1,1,1,
0,Kent State,Madison Trott,,,,,1,1,1,1,
0,Kent State,Elizabeth Fulton,,,,,1,,,,
0,Kent State,Olivia Amodei,,,,,,1,1,1,1
0,Kent State,Rachel Decavitch,,,,,,1,1,1,1
0,Kent State,Karlie Franz,,,,,,1,1,1,1
1,Kent State,Kyndall Gilbert,,,,,,,1,1,1
0,Kent State,Sarah Haxton,,,,,,,1,1,1
0,Kent State,Kennedy Weinpert,,,,,,,1,1,1
0,Kent State,Jackie Harker,,,,,,,1,,
0,Kent State,Alyssa Guns,,,,,,,,1,1
0,Kent State,Brynne Tsipis,,,,,,,,1,1
0,Kent State,Grace Wehry,,,,,,,,1,1
0,Kent State,Cheyenne Pratola,,,,,,,,1,
0,Kent State,Zoe Rankin,,,,,,,,,1
0,Kent State,Nastia Rudnitskaya,,,,,,,,,1
1,Kent State,Taylor Wentland,,,,,,,,,1
0,Kentucky,Katie Carlisle,1,1,1,1,,,,,
0,Kentucky,Cori Rechenmacher,1,1,1,1,,,,,
0,Kentucky,Sydney Waltz,1,1,1,,,,,,
0,Kentucky,Marissa Beucler,1,1,,,,,,,
1,Kentucky,Tiara Phipps,1,1,,,,,,,
1,Kentucky,Taylor Puryear,1,1,,,,,,,
0,Kentucky,Amy Roemmele,1,1,,,,,,,
0,Kentucky,Montana Whittle,1,1,,,,,,,
0,Kentucky,Brittany Furuyama,1,,,,,,,,
0,Kentucky,Alexis Gross,1,,,,,,,,
0,Kentucky,Kayla Hartley,1,,,,,,,,
0,Kentucky,Shelby Hilton,1,,,,,,,,
1,Kentucky,Khadijah Hudson,1,,,,,,,,
0,Kentucky,Shannon Mitchell,1,,,,,,,,
0,Kentucky,Sara Shipley,1,,,,,,,,
0,Kentucky,Katrina Coca,,1,1,1,1,,,,
1,Kentucky,Danaea Davis,,1,1,1,1,,,,
0,Kentucky,Sidney Dukes,,1,1,1,1,,,,
0,Kentucky,Alex Hyland,,1,1,1,1,,,,
0,Kentucky,Aubree Rosa,,1,1,1,1,,,,
0,Kentucky,Katie Stuart,,1,1,1,1,,,,
0,Kentucky,Mollie Korth,,,1,1,1,1,,,
0,Kentucky,Alaina Kwan,,,1,1,1,1,,,
0,Kentucky,Hailey Poland,,,1,1,1,1,,,
0,Kentucky,Megan Monfredi,,,,1,1,1,,,
0,Kentucky,Ella Warren,,,,1,1,1,,,
0,Kentucky,Madison Averett,,,,1,1,,,,
0,Kentucky,Josie Angeny,,,,,1,1,1,1,
0,Kentucky,Anna Haigis,,,,,1,1,1,1,
1,Kentucky,Cally Nixon,,,,,1,1,1,1,
0,Kentucky,Mackenzie Harman,,,,,1,1,1,,
0,Kentucky,Allison Snyder,,,,,1,,,,
0,Kentucky,Raina Albores,,,,,,1,1,1,1
0,Kentucky,Kaitlin Deguzman,,,,,,1,1,1,1
0,Kentucky,Shealyn Luksik,,,,,,1,1,1,1
1,Kentucky,Arianna Patterson,,,,,,1,1,1,1
0,Kentucky,Raena Worley,,,,,,1,1,1,1
0,Kentucky,Bailey Bunn,,,,,,,1,1,1
0,Kentucky,Hailey Davis,,,,,,,1,1,1
0,Kentucky,Isabella Magnelli,,,,,,,1,1,1
0,Kentucky,Kassidy Howell,,,,,,,1,1,
0,Kentucky,Makenna Clarke,,,,,,,1,,1
0,Kentucky,Ashlyn LaClair,,,,,,,,1,1
0,Kentucky,Jillian Procasky,,,,,,,,1,1
0,Kentucky,Annie Reigert,,,,,,,,1,1
0,Kentucky,Makenzie Wilson,,,,,,,,1,1
1,Kentucky,Carissa Clay,,,,,,,,1,
0,Kentucky,Bridget Bourque,,,,,,,,,1
0,LIU,Ella Barrington,,,,,,,1,1,1
1,LIU,Jah'Liyah Bedminster,,,,,,,1,1,1
0,LIU,Taylor Doten,,,,,,,1,1,1
0,LIU,Katy Koopman,,,,,,,1,1,1
0,LIU,Amanda Loo,,,,,,,1,1,1
0,LIU,Lauren Miller (LIU),,,,,,,1,1,1
1,LIU,Alana Ricketts,,,,,,,1,1,1
0,LIU,Mara Titarsolej,,,,,,,1,1,1
0,LIU,Ella Castellanos,,,,,,,1,1,
0,LIU,Reagan Jones,,,,,,,1,1,
0,LIU,Nika Takagi,,,,,,,1,1,
0,LIU,Charli Cohen,,,,,,,1,,
0,LIU,Riley Goldberg,,,,,,,1,,
0,LIU,Izzy Hilliard,,,,,,,1,,
0,LIU,Alisson Lapp,,,,,,,1,,
0,LIU,Alyssa van Allen,,,,,,,1,,
0,LIU,Cael Bixler,,,,,,,,1,1
0,LIU,Talia Folino,,,,,,,,1,1
0,LIU,Karsyn Foster,,,,,,,,1,1
0,LIU,Ilka Juk,,,,,,,,1,1
0,LIU,Kira Sanchez,,,,,,,,1,1
0,LIU,Syd Morris,,,,,,,,,1
0,LIU,Annalisa Page,,,,,,,,,1
0,LIU,Isabella Savino,,,,,,,,,1
0,LIU,Elizabeth Switzer,,,,,,,,,1
0,LIU,Kayla Toniolo,,,,,,,,,1
0,LSU,Myia Hambrick,1,1,1,1,,,,,
0,LSU,Erin Macadaeg,1,1,1,1,,,,,
0,LSU,Sydney Ewing (LSU),1,1,1,,,,,,
0,LSU,Ashleigh Gnat,1,1,1,,,,,,
0,LSU,Shae Zamardi,1,1,1,,,,,,
0,LSU,Michelle Gauthier,1,1,,,,,,,
0,LSU,Jessica Savona,1,1,,,,,,,
1,LSU,Randii Wyrick,1,1,,,,,,,
0,LSU,Rheagan Courville,1,,,,,,,,
1,LSU,Lloimincia Hall,1,,,,,,,,
0,LSU,Jessie Jordan,1,,,,,,,,
1,LSU,Britney Ranzy,1,,,,,,,,
0,LSU,Scarlett Williams,1,,,,,,,,
0,LSU,Julianna Cannamela,,1,1,1,1,,,,
0,LSU,Sarah Finnegan,,1,1,1,1,,,,
0,LSU,Lexie Priessman,,1,1,1,1,,,,
0,LSU,McKenna Kelley,,1,1,,1,,,,
1,LSU,Kennedi Edney,,,1,1,1,1,,,
0,LSU,Ruby Harrold,,,1,1,1,1,,,
0,LSU,Ashlyn Kirby,,,1,1,,,,,
0,LSU,Lauren Li,,,1,,,,,,
0,LSU,Kaitlyn Szafranski,,,1,,,,,,
0,LSU,Reagan Campbell,,,,1,1,1,1,1,
0,LSU,Christina Desiderio,,,,1,1,1,1,1,
0,LSU,Sami Durante,,,,1,1,1,1,1,
0,LSU,Sarah Edwards,,,,1,1,1,1,1,
0,LSU,Bridget Dean,,,,,1,1,1,1,
0,LSU,Rebecca D'Antonio,,,,,1,1,,,
0,LSU,Bailey Ferrer,,,,,1,,,,
1,LSU,Kiya Johnson,,,,,,1,1,1,1
0,LSU,Alyona Shchennikova,,,,,,1,1,1,1
1,LSU,Kai Rivers,,,,,,1,,1,1
0,LSU,Courtney Goodrich,,,,,,1,,,
0,LSU,Olivia Gunter,,,,,,1,,,
1,LSU,Lexie Nibbs,,,,,,1,,,
0,LSU,Maddie Rau,,,,,,1,,,
0,LSU,Elena Arenas,,,,,,,1,1,1
0,LSU,Sierra Ballard,,,,,,,1,1,1
1,LSU,Haleigh Bryant,,,,,,,1,1,1
0,LSU,Olivia Dunne,,,,,,,1,1,1
0,LSU,Chase Brock,,,,,,,1,,1
0,LSU,Kamryn Ryan,,,,,,,1,,
0,LSU,Aleah Finnegan,,,,,,,,1,1
0,LSU,KJ Johnson,,,,,,,,1,1
0,LSU,Ashley Cowan,,,,,,,,,1
0,LSU,Alexis Jeffrey,,,,,,,,,1
1,LSU,Tori Tatum,,,,,,,,,1
1,LSU,Bryce Wilson,,,,,,,,,1
0,Lindenwood,Kayla McMullan,1,1,1,1,,,,,
0,Lindenwood,Kierstin Sokolowski,1,1,1,1,,,,,
0,Lindenwood,Aubree Horn,1,1,1,,,,,,
0,Lindenwood,Hannah Rector,1,1,1,,,,,,
0,Lindenwood,Lauren Cartmell,1,1,,,,,,,
1,Lindenwood,Trystien Charles,1,1,,,,,,,
0,Lindenwood,Alicia Floyd,1,1,,,,,,,
0,Lindenwood,Shaylyn Garay,1,1,,,,,,,
0,Lindenwood,Courtney Heise,1,1,,,,,,,
0,Lindenwood,Valeri Ingui,1,1,,,,,,,
0,Lindenwood,MacKenzie McMullan,1,1,,,,,,,
0,Lindenwood,Rachel Zabawa,1,1,,,,,,,
0,Lindenwood,Olivia Oswalt,1,,1,,,,,,
0,Lindenwood,Daniela Fumagalli,1,,,,,,,,
0,Lindenwood,Ajiea Hargrave,1,,,,,,,,
0,Lindenwood,Katie Kuehl,1,,,,,,,,
0,Lindenwood,Andavea Alexander,,1,1,1,1,,,,
0,Lindenwood,Katey Oswalt,,1,1,,,,,,
0,Lindenwood,Samantha Borges,,1,,1,1,,,,
0,Lindenwood,Kristin Morgan,,1,,,,,,,
0,Lindenwood,Katie Bailey (Lindenwood),,,1,1,1,1,,,
0,Lindenwood,Taylor Colwell,,,1,1,1,1,,,
0,Lindenwood,Breanna Franklin,,,1,1,1,1,,,
0,Lindenwood,Ryan Henry,,,1,1,1,1,,,
0,Lindenwood,Emily Milliet,,,1,1,1,1,,,
1,Lindenwood,Maya Davis,,,1,1,1,,,,
0,Lindenwood,Mackenzy Chavez,,,1,,,1,,,
0,Lindenwood,Maria Bitner,,,1,,,,,,
0,Lindenwood,Kyndall Baze,,,,1,1,1,1,,
0,Lindenwood,Jordan Boogerd,,,,1,1,1,1,,
0,Lindenwood,Aleah Leman,,,,1,1,1,1,,
0,Lindenwood,Courtney Mitchell,,,,1,1,1,1,,
0,Lindenwood,Nicole Baars,,,,,1,1,1,,
0,Lindenwood,Aleah Turon,,,,,1,,1,,
0,Lindenwood,Claire Bonacorsi,,,,,1,,,,
0,Lindenwood,Gayla Griswold,,,,,,1,1,1,1
0,Lindenwood,Sydney Lopez,,,,,,1,1,1,1
0,Lindenwood,Hadley Roberts,,,,,,1,1,1,
0,Lindenwood,Riley Daniels,,,,,,,1,1,1
0,Lindenwood,Hannah Moon,,,,,,,1,1,1
0,Lindenwood,Madison Rush,,,,,,,1,1,1
0,Lindenwood,Nicole Wojcik,,,,,,,1,1,1
0,Lindenwood,Jenna Eagles,,,,,,,1,1,
0,Lindenwood,Savannah Newsome,,,,,,,1,,1
0,Lindenwood,Hannah Appleget,,,,,,,,1,1
1,Lindenwood,Trinity Caffey,,,,,,,,1,1
0,Lindenwood,Kaylee Cooper,,,,,,,,1,1
1,Lindenwood,Simone Evans,,,,,,,,1,1
0,Lindenwood,Carley Scott,,,,,,,,1,1
0,Lindenwood,Payton Gatzlaff,,,,,,,,1,
0,Lindenwood,Michelle Reed,,,,,,,,1,
1,Lindenwood,Allie Berkley,,,,,,,,,1
0,Lindenwood,Jaly Jones,,,,,,,,,1
0,Lindenwood,Reagan Jones,,,,,,,,,1
0,Lindenwood,Nya Kraus,,,,,,,,,1
0,Maryland,Evelyn Nee,1,1,1,1,,,,,
0,Maryland,Emily Brauckmuller,1,1,1,,,,,,
0,Maryland,Sarah Faller,1,1,1,,,,,,
0,Maryland,Leah Slobodin,1,1,1,,,,,,
0,Maryland,Dominiquea Trotter,1,1,1,,,,,,
0,Maryland,Abbie Epperson,1,1,,,,,,,
0,Maryland,Kathy Tang,1,1,,,,,,,
0,Maryland,Nikki Chung,1,,,,,,,,
0,Maryland,Katy Dodds,1,,,,,,,,
0,Maryland,Nicole Dragon,1,,,,,,,,
0,Maryland,Stephanie Giameo,1,,,,,,,,
0,Maryland,Danielle Kram,1,,,,,,,,
0,Maryland,Shannon Skochko,1,,,,,,,,
0,Maryland,Karen Tang,1,,,,,,,,
1,Maryland,Ebony Walters,1,,,,,,,,
0,Maryland,Shynelle Agaran,,1,1,1,1,,,,
0,Maryland,Megan McClelland,,1,1,1,1,,,,
0,Maryland,Amanda Bertorello,,1,1,,,,,,
1,Maryland,Alex Robinson,,1,,,1,,,,
0,Maryland,Macey Roberts,,1,,,,,,,
0,Maryland,Alecia Farina,,,1,1,1,1,,,
0,Maryland,Kirsten Peterman,,,1,1,1,1,,,
0,Maryland,Emma Johnson,,,1,1,1,,,,
0,Maryland,Deanna Magro,,,1,1,1,,,,
0,Maryland,Morgan Bixler,,,1,1,,,,,
1,Maryland,Audrey Barber,,,,1,1,1,1,1,
1,Maryland,Collea Burgess,,,,1,1,1,1,,
1,Maryland,Sabriyya Rouse,,,,1,1,1,1,,
0,Maryland,Emilie LeBlanc,,,,1,1,,,,
0,Maryland,Karrie Thomas,,,,1,,,,,
0,Maryland,Alexsis Rubio,,,,,1,1,1,1,1
0,Maryland,Sanya Glauber,,,,,1,1,1,1,
1,Maryland,Tiara Wright,,,,,1,1,,,
0,Maryland,Reese Mcclure,,,,,,1,1,1,1
0,Maryland,Emma Silberman,,,,,,1,1,1,1
0,Maryland,Aleka Tsiknias,,,,,,1,1,1,1
0,Maryland,Sophia Leblanc,,,,,,1,1,1,
0,Maryland,Randi Morris,,,,,,1,1,,
1,Maryland,Leksana Andrews,,,,,,1,,,
0,Maryland,Austynn Lacasse,,,,,,1,,,
0,Maryland,Elizabeth Debarberie,,,,,,,1,1,1
0,Maryland,Samantha Gilbert,,,,,,,1,1,1
0,Maryland,Tayler Osterhout,,,,,,,1,1,1
0,Maryland,Olivia Weir,,,,,,,1,1,1
0,Maryland,Josephine Kogler,,,,,,,,1,1
0,Maryland,Sierra Kondo,,,,,,,,1,1
0,Maryland,Rhea Leblanc,,,,,,,,1,1
0,Maryland,Alexa Rothenbuescher,,,,,,,,1,1
0,Maryland,Athlyn Drage,,,,,,,,1,
0,Maryland,Tasha Brozowski,,,,,,,,,1
0,Maryland,Victoria Gatzendorfer,,,,,,,,,1
0,Maryland,Maddie Komoroski,,,,,,,,,1
0,Maryland,Taylor Rech,,,,,,,,,1
1,Michigan,Brianna Brown,1,1,1,1,,,,,
0,Michigan,Nicole Artz,1,1,1,,,,,,
0,Michigan,Talia Chiarelli,1,1,1,,,,,,
0,Michigan,Briley Casanova,1,1,,,,,,,
0,Michigan,Nichelle Christopherson,1,1,,,,,,,
0,Michigan,Austin Sheppard,1,1,,,,,,,
0,Michigan,Lindsay Williams,1,1,,,,,,,
0,Michigan,Brooke Parker,1,,,,,,,,
0,Michigan,Sachi Sugiyama,1,,,,,,,,
0,Michigan,Olivia Karas,,1,1,1,1,,,,
0,Michigan,Emma McLean,,1,1,1,1,,,,
0,Michigan,Lauren Marinez,,1,1,1,,,,,
0,Michigan,Lexi Funk,,,1,1,1,1,,,
0,Michigan,Polina Shchennikova,,,1,1,,,,,
0,Michigan,Paige Zaziski,,,1,1,,,,,
0,Michigan,Madison Osman,,,1,,1,,,,
0,Michigan,Lauren Farley,,,,1,1,1,1,,
0,Michigan,Maggie O'Hara,,,,1,1,1,,,
0,Michigan,Syd Townsend,,,,1,,,,,
0,Michigan,Abby Heiskell,,,,,1,1,1,1,1
0,Michigan,Natalie Wojcik,,,,,1,1,1,1,1
0,Michigan,Abby Brenner,,,,,1,1,1,1,
0,Michigan,Maddie Mariani,,,,,1,1,1,,
0,Michigan,Anne Maxim,,,,,1,,1,,
1,Michigan,Sierra Brooks,,,,,,1,1,1,1
0,Michigan,Nicoletta Koulos,,,,,,1,1,1,1
1,Michigan,Gabby Wilson,,,,,,1,1,1,1
0,Michigan,Reyna Guggino,,,,,,,1,1,1
1,Michigan,Naomi Morrison,,,,,,,1,1,1
0,Michigan,Carly Bauman,,,,,,,1,,1
0,Michigan,Jenna Mulligan,,,,,,,,1,1
0,Michigan,Jacey Vore,,,,,,,,1,1
1,Michigan,Kaylen Morgan,,,,,,,,,1
0,Michigan State,Anna Gamelo,1,1,1,1,,,,,
0,Michigan State,Victoria Huehn,1,1,1,1,,,,,
1,Michigan State,Hailee Westney,1,1,1,1,,,,,
1,Michigan State,Nicola Deans,1,1,1,,,,,,
0,Michigan State,Kira Frederick,1,1,1,,,,,,
0,Michigan State,Elena Lagoski,1,1,1,,,,,,
0,Michigan State,Holly Ryan,1,1,1,,,,,,
0,Michigan State,Lisa Burt,1,1,,,,,,,
0,Michigan State,Brittany Holmes,1,1,,,,,,,
0,Michigan State,Ashley Noll,1,1,,,,,,,
